,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Stadium,City,Latitude,Longitude,Place,Country,Team_unicode,Unnamed: 0,max_temp,min_temp,apparent_temperature_max,apparent_temperature_min,wind_speed,weather_code,precipitation_sum,rain_sum,showers_sum,snowfall_sum,precipitation_probability_mean
97,2014,02/11/2014,Levante,Almeria,2,1,H,1,0,H,,11,14,5,5,17,17,3,6,3,2,0,0,Ciutat de València,Valencia,39.277452,-0.279226,el Perelló,Spain,Levante,97,23.8,15.8,23.2,16.9,18.3,3,0.0,0.0,0.0,0.0,
98,2014,02/11/2014,Villarreal,Valencia,1,3,A,0,1,A,,14,6,4,3,12,15,11,4,2,3,0,0,El Madrigal,Villarreal,39.945646,-0.113514,Vila-real,Spain,Villarreal,98,21.2,14.7,20.4,15.6,17.2,3,0.0,0.0,0.0,0.0,
99,2014,03/11/2014,Vallecano,Eibar,2,3,A,0,1,A,,16,8,6,5,10,14,11,2,1,2,0,0,Vallecas,Madrid,41.369913,1.39185,Mas d'en Parès,Spain,Vallecano,99,18.3,14.2,17.6,13.8,19.6,61,8.5,8.5,0.0,0.0,
100,2014,07/11/2014,Cordoba,La Coruna,0,0,D,0,0,D,,14,6,6,2,10,5,3,2,4,0,0,1,El Arcángel,Córdoba,37.878375,-4.765719,Distrito Sureste,Spain,Cordoba,100,18.9,11.9,18.8,10.6,17.0,53,1.6,1.6,0.0,0.0,
101,2014,08/11/2014,Almeria,Barcelona,1,2,A,1,0,H,,6,18,2,6,16,9,4,5,2,0,0,0,Juegos Mediterráneos,Almería,36.94454,-2.462095,Rioja,Spain,Almeria,101,19.3,15.5,18.4,14.6,18.9,3,0.0,0.0,0.0,0.0,
102,2014,08/11/2014,Celta,Granada,0,0,D,0,0,D,,17,8,5,1,14,17,6,2,1,5,0,0,Balaídos,Vigo,42.212847,-8.736072,Vigo,Spain,Celta,102,14.5,11.2,11.6,8.4,31.6,63,25.5,25.5,0.0,0.0,
103,2014,08/11/2014,Getafe,Elche,0,0,D,0,0,D,,16,11,3,5,11,8,9,2,1,2,0,0,Coliseum Alfonso Pérez,Getafe,43.449879,-3.825267,Santander,Spain,Getafe,103,17.7,9.4,14.4,6.8,21.6,55,3.2,3.2,0.0,0.0,
104,2014,08/11/2014,Malaga,Eibar,2,1,H,0,1,A,,15,7,8,3,9,15,5,3,3,2,0,1,La Rosaleda,Málaga,36.737595,-4.426764,Palma-palmilla,Spain,Malaga,104,20.4,14.8,18.2,14.8,14.2,3,0.0,0.0,0.0,0.0,
105,2014,08/11/2014,Real Madrid,Vallecano,5,1,H,2,1,H,,16,15,11,6,12,15,4,6,0,4,0,0,Santiago Bernabéu,Madrid,40.450264,-3.688988,28036,Spain,Real Madrid,105,11.8,6.6,8.0,4.7,19.1,61,3.7,3.7,0.0,0.0,
106,2014,09/11/2014,Espanol,Villarreal,1,1,D,0,1,A,,11,9,4,5,16,25,6,7,3,3,0,0,Power8 Stadium,Barcelona,42.176756,2.193915,Ripoll,Spain,Espanol,106,11.2,3.5,9.4,1.2,7.9,3,0.0,0.0,0.0,0.0,
107,2014,09/11/2014,Sevilla,Levante,1,1,D,1,0,H,,15,16,6,5,13,10,6,5,2,6,0,0,Ramón Sánchez Pizjuán,Seville,37.410508,-5.986583,41009,Spain,Sevilla,107,17.2,10.0,13.7,8.2,15.0,51,0.2,0.2,0.0,0.0,
108,2014,09/11/2014,Sociedad,Ath Madrid,2,1,H,1,1,D,,11,4,5,2,17,17,2,1,2,6,0,1,Anoeta,San Sebastián,37.361316,-5.967074,41013,Spain,Sociedad,108,17.2,10.0,13.8,8.1,14.8,61,1.4,1.4,0.0,0.0,
109,2014,09/11/2014,Valencia,Ath Bilbao,0,0,D,0,0,D,,8,4,1,1,13,17,2,4,0,2,0,0,Mestalla,Valencia,39.469913,-0.358497,El Pla Del Real,Spain,Valencia,109,18.6,11.3,16.8,10.5,14.6,51,1.2,1.2,0.0,0.0,
110,2014,21/11/2014,Ath Bilbao,Espanol,3,1,H,2,0,H,,9,8,5,3,15,18,5,3,0,5,0,0,San Mamés,Bilbao,43.350125,-3.095807,Biscay,Spain,Ath Bilbao,110,19.3,12.9,17.8,9.7,22.0,3,0.0,0.0,0.0,0.0,
111,2014,22/11/2014,Ath Madrid,Malaga,3,1,H,2,0,H,,11,4,5,1,18,14,4,3,1,3,1,1,Vicente Calderón,Madrid,40.470784,-3.583985,28042,Spain,Ath Madrid,111,17.9,6.7,16.4,4.7,9.8,51,0.1,0.1,0.0,0.0,
112,2014,22/11/2014,Barcelona,Sevilla,5,1,H,1,0,H,,16,2,10,0,8,21,5,4,1,2,0,0,Camp Nou,Barcelona,41.573025,2.52583,Caldes d'Estrac,Spain,Barcelona,112,19.0,12.6,20.0,11.9,10.6,3,0.0,0.0,0.0,0.0,
113,2014,22/11/2014,Eibar,Real Madrid,0,4,A,0,2,A,,10,19,2,8,16,9,4,2,4,2,0,0,Ipurua,Eibar,43.183937,-2.473472,Eibar,Spain,Eibar,113,18.4,14.4,17.1,12.0,19.8,3,0.0,0.0,0.0,0.0,
114,2014,22/11/2014,La Coruna,Sociedad,0,0,D,0,0,D,,11,17,4,5,14,11,8,6,3,1,0,0,Riazor,A Coruña,42.893424,-8.093379,A Coruña,Spain,La Coruna,114,15.1,10.4,15.8,9.8,16.0,61,24.4,24.4,0.0,0.0,
115,2014,23/11/2014,Elche,Cordoba,2,2,D,0,1,A,,17,10,6,3,16,14,6,2,3,4,0,0,Martínez Valero,Elche,39.401902,-2.946516,Pedro Muñoz,Spain,Elche,115,18.6,12.4,15.5,9.0,26.0,3,0.0,0.0,0.0,0.0,
116,2014,23/11/2014,Levante,Valencia,2,1,H,0,0,D,,10,17,5,6,20,18,4,5,2,1,0,0,Ciutat de València,Valencia,39.277452,-0.279226,el Perelló,Spain,Levante,116,19.7,14.9,19.4,14.4,12.2,3,0.0,0.0,0.0,0.0,
117,2014,23/11/2014,Vallecano,Celta,1,0,H,1,0,H,,9,14,3,4,14,16,2,9,6,4,0,0,Vallecas,Madrid,41.369913,1.39185,Mas d'en Parès,Spain,Vallecano,117,19.3,12.7,18.2,11.2,15.9,53,0.6,0.6,0.0,0.0,
118,2014,23/11/2014,Villarreal,Getafe,2,1,H,2,0,H,,10,15,4,5,15,14,7,4,3,2,0,0,El Madrigal,Villarreal,39.945646,-0.113514,Vila-real,Spain,Villarreal,118,19.4,12.3,18.6,11.0,15.9,3,0.0,0.0,0.0,0.0,
119,2014,24/11/2014,Granada,Almeria,0,0,D,0,0,D,,24,3,11,1,10,7,10,5,4,0,0,1,Nuevo Los Cármenes,Granada,37.201644,-3.565655,18182,Spain,Granada,119,16.8,6.8,15.9,5.2,6.9,53,1.5,1.5,0.0,0.0,
120,2014,28/11/2014,Sociedad,Elche,3,0,H,2,0,H,,12,13,8,5,15,15,2,1,2,4,0,0,Anoeta,San Sebastián,37.361316,-5.967074,41013,Spain,Sociedad,120,15.3,11.6,13.5,8.8,33.4,63,28.2,28.2,0.0,0.0,
121,2014,29/11/2014,Celta,Eibar,0,1,A,0,1,A,,29,8,9,2,10,21,15,1,4,5,0,0,Balaídos,Vigo,42.212847,-8.736072,Vigo,Spain,Celta,121,15.6,7.6,12.9,4.5,22.2,3,0.0,0.0,0.0,0.0,
122,2014,29/11/2014,Espanol,Levante,2,1,H,2,1,H,,10,16,4,3,21,10,5,6,2,3,0,0,Power8 Stadium,Barcelona,42.176756,2.193915,Ripoll,Spain,Espanol,122,12.7,10.7,11.6,9.3,22.2,63,39.7,39.7,0.0,0.0,
123,2014,29/11/2014,Getafe,Ath Bilbao,1,2,A,0,1,A,,14,8,7,3,12,15,2,4,7,5,0,0,Coliseum Alfonso Pérez,Getafe,43.449879,-3.825267,Santander,Spain,Getafe,123,14.2,12.3,14.9,11.5,10.9,61,11.4,11.4,0.0,0.0,
124,2014,29/11/2014,Malaga,Real Madrid,1,2,A,0,1,A,,12,21,7,9,17,11,5,6,2,2,0,1,La Rosaleda,Málaga,36.737595,-4.426764,Palma-palmilla,Spain,Malaga,124,16.3,10.5,15.1,9.7,8.4,53,1.5,1.5,0.0,0.0,
125,2014,30/11/2014,Ath Madrid,La Coruna,2,0,H,1,0,H,,9,3,4,1,16,18,5,3,2,2,0,0,Vicente Calderón,Madrid,40.470784,-3.583985,28042,Spain,Ath Madrid,125,13.8,6.7,11.6,5.1,13.3,53,2.5,2.5,0.0,0.0,
126,2014,30/11/2014,Cordoba,Villarreal,0,2,A,0,1,A,,11,10,2,7,7,13,9,8,2,2,0,0,El Arcángel,Córdoba,37.878375,-4.765719,Distrito Sureste,Spain,Cordoba,126,15.1,9.1,14.3,8.5,7.3,51,0.5,0.5,0.0,0.0,
127,2014,30/11/2014,Sevilla,Granada,5,1,H,1,1,D,,13,9,8,4,18,20,7,4,1,2,0,0,Ramón Sánchez Pizjuán,Seville,37.410508,-5.986583,41009,Spain,Sevilla,127,16.3,8.4,15.4,7.0,7.2,51,0.6,0.6,0.0,0.0,
128,2014,30/11/2014,Valencia,Barcelona,0,1,A,0,0,D,,12,7,4,1,9,7,5,5,3,3,0,0,Mestalla,Valencia,39.469913,-0.358497,El Pla Del Real,Spain,Valencia,128,16.0,13.7,14.5,12.7,28.1,63,56.8,56.8,0.0,0.0,
129,2014,01/12/2014,Almeria,Vallecano,0,1,A,0,0,D,,11,11,1,4,14,12,5,6,4,4,0,0,Juegos Mediterráneos,Almería,36.94454,-2.462095,Rioja,Spain,Almeria,129,18.0,12.8,17.6,11.7,10.8,51,0.9,0.9,0.0,0.0,
130,2014,06/12/2014,Ath Bilbao,Cordoba,0,1,A,0,1,A,,15,7,3,3,13,14,15,4,4,6,0,0,San Mamés,Bilbao,43.350125,-3.095807,Biscay,Spain,Ath Bilbao,130,8.8,6.7,5.4,2.9,19.7,61,21.3,21.3,0.0,0.0,
131,2014,06/12/2014,Elche,Ath Madrid,0,2,A,0,1,A,,8,4,1,3,18,15,6,1,2,0,0,0,Martínez Valero,Elche,39.401902,-2.946516,Pedro Muñoz,Spain,Elche,131,8.4,1.6,3.0,-2.3,22.7,51,0.3,0.3,0.0,0.0,
132,2014,06/12/2014,La Coruna,Malaga,0,1,A,0,1,A,,14,8,6,3,14,15,5,5,4,3,0,0,Riazor,A Coruña,42.893424,-8.093379,A Coruña,Spain,La Coruna,132,9.2,5.3,4.9,2.4,21.7,3,0.0,0.0,0.0,0.0,
133,2014,06/12/2014,Real Madrid,Celta,3,0,H,1,0,H,,20,9,11,0,15,21,8,7,4,4,0,0,Santiago Bernabéu,Madrid,40.450264,-3.688988,28036,Spain,Real Madrid,133,8.3,0.2,3.5,-3.3,17.3,3,0.0,0.0,0.0,0.0,
134,2014,07/12/2014,Barcelona,Espanol,5,1,H,1,1,D,,15,3,7,2,6,11,5,2,0,4,0,0,Camp Nou,Barcelona,41.573025,2.52583,Caldes d'Estrac,Spain,Barcelona,134,11.9,5.2,9.5,3.3,8.6,51,0.9,0.9,0.0,0.0,
135,2014,07/12/2014,Granada,Valencia,1,1,D,0,0,D,,9,9,2,1,20,9,4,4,4,4,0,1,Nuevo Los Cármenes,Granada,37.201644,-3.565655,18182,Spain,Granada,135,6.4,-0.9,2.2,-4.5,13.4,0,0.0,0.0,0.0,0.0,
136,2014,07/12/2014,Vallecano,Sevilla,0,1,A,0,1,A,,11,11,3,6,14,19,6,2,4,6,0,1,Vallecas,Madrid,41.369913,1.39185,Mas d'en Parès,Spain,Vallecano,136,8.9,1.2,3.9,-3.0,19.8,3,0.0,0.0,0.0,0.0,
137,2014,07/12/2014,Villarreal,Sociedad,4,0,H,0,0,D,,24,12,9,2,14,8,8,2,2,2,0,0,El Madrigal,Villarreal,39.945646,-0.113514,Vila-real,Spain,Villarreal,137,13.0,7.1,8.8,0.8,28.0,0,0.0,0.0,0.0,0.0,
138,2014,08/12/2014,Eibar,Almeria,5,2,H,3,1,H,,17,14,8,3,18,12,7,3,4,3,0,0,Ipurua,Eibar,43.183937,-2.473472,Eibar,Spain,Eibar,138,11.1,7.8,7.5,3.1,30.6,61,19.0,19.0,0.0,0.0,
139,2014,08/12/2014,Levante,Getafe,1,1,D,0,0,D,,16,5,3,1,14,17,4,0,3,4,0,0,Ciutat de València,Valencia,39.277452,-0.279226,el Perelló,Spain,Levante,139,16.0,6.9,13.6,3.4,20.2,2,0.0,0.0,0.0,0.0,
140,2014,12/12/2014,Almeria,Real Madrid,1,4,A,1,2,A,,16,15,3,8,14,8,2,8,4,4,0,0,Juegos Mediterráneos,Almería,36.94454,-2.462095,Rioja,Spain,Almeria,140,15.8,9.9,13.9,7.7,11.3,3,0.0,0.0,0.0,0.0,
141,2014,13/12/2014,Cordoba,Levante,0,0,D,0,0,D,,13,12,4,3,6,19,7,6,0,3,0,0,El Arcángel,Córdoba,37.878375,-4.765719,Distrito Sureste,Spain,Cordoba,141,15.6,9.1,13.6,7.5,20.9,61,17.8,17.8,0.0,0.0,
142,2014,13/12/2014,Getafe,Barcelona,0,0,D,0,0,D,,4,23,2,2,24,8,4,5,2,0,0,0,Coliseum Alfonso Pérez,Getafe,43.449879,-3.825267,Santander,Spain,Getafe,142,12.3,10.5,11.9,5.8,24.7,55,7.0,7.0,0.0,0.0,
143,2014,13/12/2014,Malaga,Celta,1,0,H,1,0,H,,12,14,4,8,15,13,1,9,5,4,0,0,La Rosaleda,Málaga,36.737595,-4.426764,Palma-palmilla,Spain,Malaga,143,15.6,12.0,14.4,11.4,17.1,55,7.6,7.6,0.0,0.0,
144,2014,13/12/2014,Valencia,Vallecano,3,0,H,3,0,H,,14,19,6,4,16,14,6,2,3,3,1,0,Mestalla,Valencia,39.469913,-0.358497,El Pla Del Real,Spain,Valencia,144,17.3,8.6,14.7,5.6,14.5,3,0.0,0.0,0.0,0.0,
145,2014,14/12/2014,Ath Madrid,Villarreal,0,1,A,0,0,D,,11,7,2,4,15,16,7,2,4,3,0,0,Vicente Calderón,Madrid,40.470784,-3.583985,28042,Spain,Ath Madrid,145,8.4,5.6,6.5,3.3,10.5,61,22.8,22.8,0.0,0.0,
146,2014,14/12/2014,Espanol,Granada,2,1,H,1,0,H,,12,7,4,6,13,19,2,3,2,4,0,1,Power8 Stadium,Barcelona,42.176756,2.193915,Ripoll,Spain,Espanol,146,10.0,2.2,8.3,-1.1,8.1,51,0.4,0.4,0.0,0.0,
147,2014,14/12/2014,Sevilla,Eibar,0,0,D,0,0,D,,16,6,2,2,11,17,11,2,3,6,0,0,Ramón Sánchez Pizjuán,Seville,37.410508,-5.986583,41009,Spain,Sevilla,147,12.0,9.3,10.1,6.9,18.4,61,11.0,11.0,0.0,0.0,
148,2014,14/12/2014,Sociedad,Ath Bilbao,1,1,D,1,0,H,,14,12,4,5,12,21,3,6,0,3,0,1,Anoeta,San Sebastián,37.361316,-5.967074,41013,Spain,Sociedad,148,12.0,9.3,9.9,6.6,20.4,61,7.8,7.8,0.0,0.0,
149,2014,15/12/2014,La Coruna,Elche,1,0,H,1,0,H,,15,10,3,4,19,19,7,5,5,2,0,0,Riazor,A Coruña,42.893424,-8.093379,A Coruña,Spain,La Coruna,149,9.7,3.2,7.5,0.2,10.8,53,2.8,2.8,0.0,0.0,
150,2014,19/12/2014,Celta,Almeria,0,1,A,0,1,A,,19,4,4,2,10,19,17,2,6,4,0,0,Balaídos,Vigo,42.212847,-8.736072,Vigo,Spain,Celta,150,12.9,8.6,11.9,6.8,9.5,3,0.0,0.0,0.0,0.0,
151,2014,20/12/2014,Barcelona,Cordoba,5,0,H,1,0,H,,16,7,9,2,14,5,8,0,1,0,0,0,Camp Nou,Barcelona,41.573025,2.52583,Caldes d'Estrac,Spain,Barcelona,151,15.3,9.7,14.5,8.5,8.4,3,0.0,0.0,0.0,0.0,
152,2014,20/12/2014,Eibar,Valencia,0,1,A,0,1,A,,8,10,2,3,16,8,2,5,7,3,0,0,Ipurua,Eibar,43.183937,-2.473472,Eibar,Spain,Eibar,152,12.2,10.2,10.7,8.1,12.0,51,2.4,2.4,0.0,0.0,
153,2014,20/12/2014,Levante,Sociedad,1,1,D,0,0,D,,11,3,2,2,16,20,3,4,3,5,0,0,Ciutat de València,Valencia,39.277452,-0.279226,el Perelló,Spain,Levante,153,15.2,7.6,13.9,5.7,9.1,1,0.0,0.0,0.0,0.0,
154,2014,20/12/2014,Vallecano,Espanol,1,3,A,1,1,D,,16,7,5,4,11,20,4,5,3,4,0,1,Vallecas,Madrid,41.369913,1.39185,Mas d'en Parès,Spain,Vallecano,154,11.6,4.0,10.2,1.1,9.4,3,0.0,0.0,0.0,0.0,
155,2014,21/12/2014,Ath Bilbao,Ath Madrid,1,4,A,1,0,H,,4,5,2,4,12,14,3,1,3,4,0,0,San Mamés,Bilbao,43.350125,-3.095807,Biscay,Spain,Ath Bilbao,155,11.7,7.0,10.5,5.0,10.2,51,0.2,0.2,0.0,0.0,
156,2014,21/12/2014,Elche,Malaga,1,2,A,1,0,H,,9,19,3,10,21,13,5,4,2,1,0,0,Martínez Valero,Elche,39.401902,-2.946516,Pedro Muñoz,Spain,Elche,156,12.0,-0.4,10.2,-3.6,10.1,3,0.0,0.0,0.0,0.0,
157,2014,21/12/2014,Granada,Getafe,1,1,D,1,0,H,,13,12,3,4,19,8,3,5,4,2,0,0,Nuevo Los Cármenes,Granada,37.201644,-3.565655,18182,Spain,Granada,157,13.1,0.3,11.5,-2.5,6.4,3,0.0,0.0,0.0,0.0,
158,2014,21/12/2014,Villarreal,La Coruna,3,0,H,1,0,H,,15,10,9,2,16,15,5,2,1,3,1,0,El Madrigal,Villarreal,39.945646,-0.113514,Vila-real,Spain,Villarreal,158,14.9,6.5,13.4,3.9,10.0,0,0.0,0.0,0.0,0.0,
159,2014,03/01/2015,Ath Madrid,Levante,3,1,H,1,0,H,,13,10,5,4,6,10,7,6,2,3,0,0,Vicente Calderón,Madrid,40.470784,-3.583985,28042,Spain,Ath Madrid,159,10.1,-1.5,7.7,-4.5,6.8,1,0.0,0.0,0.0,0.0,
160,2014,03/01/2015,Elche,Villarreal,2,2,D,2,2,D,,18,18,8,5,15,13,6,9,4,2,0,0,Martínez Valero,Elche,39.401902,-2.946516,Pedro Muñoz,Spain,Elche,160,9.9,-1.2,7.3,-4.5,8.0,2,0.0,0.0,0.0,0.0,
161,2014,03/01/2015,La Coruna,Ath Bilbao,1,0,H,1,0,H,,8,12,4,4,20,16,5,2,1,1,0,0,Riazor,A Coruña,42.893424,-8.093379,A Coruña,Spain,La Coruna,161,11.9,-0.5,9.9,-4.0,9.3,1,0.0,0.0,0.0,0.0,
162,2014,03/01/2015,Malaga,Almeria,1,2,A,0,1,A,,14,6,6,4,19,17,7,1,5,4,0,1,La Rosaleda,Málaga,36.737595,-4.426764,Palma-palmilla,Spain,Malaga,162,15.4,7.0,15.1,5.6,6.9,3,0.0,0.0,0.0,0.0,
163,2014,03/01/2015,Sevilla,Celta,1,0,H,1,0,H,,10,16,4,2,28,17,1,8,4,5,0,1,Ramón Sánchez Pizjuán,Seville,37.410508,-5.986583,41009,Spain,Sevilla,163,17.1,5.0,15.0,1.7,12.0,0,0.0,0.0,0.0,0.0,
164,2014,04/01/2015,Espanol,Eibar,1,2,A,0,2,A,,15,12,6,6,9,15,6,3,1,1,0,0,Power8 Stadium,Barcelona,42.176756,2.193915,Ripoll,Spain,Espanol,164,12.6,-0.8,10.5,-3.9,5.4,1,0.0,0.0,0.0,0.0,
165,2014,04/01/2015,Getafe,Vallecano,1,2,A,1,1,D,,12,16,4,7,23,12,6,4,3,2,0,0,Coliseum Alfonso Pérez,Getafe,43.449879,-3.825267,Santander,Spain,Getafe,165,13.3,6.8,13.0,4.4,12.4,3,0.0,0.0,0.0,0.0,
166,2014,04/01/2015,Sociedad,Barcelona,1,0,H,1,0,H,,6,17,1,4,21,14,6,8,5,4,0,0,Anoeta,San Sebastián,37.361316,-5.967074,41013,Spain,Sociedad,166,17.6,3.9,16.2,0.6,10.0,0,0.0,0.0,0.0,0.0,
167,2014,04/01/2015,Valencia,Real Madrid,2,1,H,0,1,A,,11,19,3,8,24,17,3,11,6,3,0,0,Mestalla,Valencia,39.469913,-0.358497,El Pla Del Real,Spain,Valencia,167,17.9,7.5,16.2,4.7,12.7,0,0.0,0.0,0.0,0.0,
168,2014,05/01/2015,Cordoba,Granada,2,0,H,2,0,H,,5,12,3,1,22,17,0,4,2,0,0,0,El Arcángel,Córdoba,37.878375,-4.765719,Distrito Sureste,Spain,Cordoba,168,14.7,0.3,13.0,-2.7,9.3,2,0.0,0.0,0.0,0.0,
169,2014,09/01/2015,Levante,La Coruna,0,0,D,0,0,D,,9,13,0,6,22,17,4,3,4,3,0,0,Ciutat de València,Valencia,39.277452,-0.279226,el Perelló,Spain,Levante,169,17.7,4.0,15.3,1.1,10.5,0,0.0,0.0,0.0,0.0,
170,2014,10/01/2015,Celta,Valencia,1,1,D,0,1,A,,14,4,4,2,20,19,11,2,3,3,0,0,Balaídos,Vigo,42.212847,-8.736072,Vigo,Spain,Celta,170,11.8,6.5,11.1,4.8,6.6,3,0.0,0.0,0.0,0.0,
171,2014,10/01/2015,Eibar,Getafe,2,1,H,1,0,H,,12,7,5,3,19,12,2,3,2,1,0,0,Ipurua,Eibar,43.183937,-2.473472,Eibar,Spain,Eibar,171,13.4,5.1,11.9,2.7,9.8,2,0.0,0.0,0.0,0.0,
172,2014,10/01/2015,Malaga,Villarreal,1,1,D,0,1,A,,13,9,6,4,6,15,5,3,4,4,0,0,La Rosaleda,Málaga,36.737595,-4.426764,Palma-palmilla,Spain,Malaga,172,17.1,8.7,17.2,7.3,7.6,3,0.0,0.0,0.0,0.0,
173,2014,10/01/2015,Real Madrid,Espanol,3,0,H,2,0,H,,18,11,5,4,11,14,7,2,1,4,1,0,Santiago Bernabéu,Madrid,40.450264,-3.688988,28036,Spain,Real Madrid,173,11.2,-2.2,9.0,-5.3,10.5,0,0.0,0.0,0.0,0.0,
174,2014,11/01/2015,Almeria,Sevilla,0,2,A,0,0,D,,19,12,6,6,16,12,5,5,1,2,0,0,Juegos Mediterráneos,Almería,36.94454,-2.462095,Rioja,Spain,Almeria,174,18.4,8.1,17.1,5.6,10.4,3,0.0,0.0,0.0,0.0,
175,2014,11/01/2015,Ath Bilbao,Elche,1,2,A,0,1,A,,13,8,3,5,7,15,10,2,2,6,0,0,San Mamés,Bilbao,43.350125,-3.095807,Biscay,Spain,Ath Bilbao,175,10.7,6.8,8.4,4.3,17.1,55,4.7,4.7,0.0,0.0,
176,2014,11/01/2015,Barcelona,Ath Madrid,3,1,H,2,0,H,,17,5,7,3,16,18,1,3,3,6,0,0,Camp Nou,Barcelona,41.573025,2.52583,Caldes d'Estrac,Spain,Barcelona,176,14.3,7.4,13.8,5.2,9.2,2,0.0,0.0,0.0,0.0,
177,2014,11/01/2015,Granada,Sociedad,1,1,D,0,1,A,,20,10,3,5,9,15,11,4,2,2,0,0,Nuevo Los Cármenes,Granada,37.201644,-3.565655,18182,Spain,Granada,177,15.1,2.8,11.9,-0.2,9.3,2,0.0,0.0,0.0,0.0,
178,2014,12/01/2015,Vallecano,Cordoba,0,1,A,0,1,A,,21,9,4,3,10,9,6,2,3,2,0,0,Vallecas,Madrid,41.369913,1.39185,Mas d'en Parès,Spain,Vallecano,178,13.3,0.2,11.1,-3.2,10.2,3,0.0,0.0,0.0,0.0,
179,2014,16/01/2015,Cordoba,Eibar,1,1,D,1,0,H,,14,6,5,1,18,12,2,3,4,3,1,1,El Arcángel,Córdoba,37.878375,-4.765719,Distrito Sureste,Spain,Cordoba,179,12.4,5.7,8.5,3.1,23.3,63,8.1,8.1,0.0,0.0,
180,2014,17/01/2015,Espanol,Celta,1,0,H,0,0,D,,15,3,3,2,9,23,9,1,3,3,0,0,Power8 Stadium,Barcelona,42.176756,2.193915,Ripoll,Spain,Espanol,180,6.5,-2.9,3.4,-6.2,7.9,51,0.1,0.1,0.0,0.0,
181,2014,17/01/2015,Sociedad,Vallecano,0,1,A,0,0,D,,10,12,2,4,12,20,8,4,0,4,0,0,Anoeta,San Sebastián,37.361316,-5.967074,41013,Spain,Sociedad,181,11.9,2.1,9.1,-0.8,11.3,3,0.0,0.0,0.0,0.0,
182,2014,17/01/2015,Valencia,Almeria,3,2,H,2,2,D,,15,8,8,2,14,18,8,4,2,2,0,0,Mestalla,Valencia,39.469913,-0.358497,El Pla Del Real,Spain,Valencia,182,14.3,5.5,11.1,1.7,21.6,0,0.0,0.0,0.0,0.0,
183,2014,17/01/2015,Villarreal,Ath Bilbao,2,0,H,1,0,H,,19,11,6,5,15,10,9,6,2,2,0,0,El Madrigal,Villarreal,39.945646,-0.113514,Vila-real,Spain,Villarreal,183,12.8,3.3,9.9,-0.3,11.7,0,0.0,0.0,0.0,0.0,
184,2014,18/01/2015,Ath Madrid,Granada,2,0,H,1,0,H,,12,5,3,1,17,16,3,6,3,3,0,0,Vicente Calderón,Madrid,40.470784,-3.583985,28042,Spain,Ath Madrid,184,3.1,-0.7,-0.0,-4.1,9.2,73,5.3,3.0,0.0,1.68,
185,2014,18/01/2015,Elche,Levante,1,0,H,1,0,H,,15,9,6,2,18,11,3,5,3,3,0,1,Martínez Valero,Elche,39.401902,-2.946516,Pedro Muñoz,Spain,Elche,185,3.2,-0.2,-0.4,-3.9,10.4,71,5.7,4.3,0.0,1.05,
186,2014,18/01/2015,Getafe,Real Madrid,0,3,A,0,0,D,,6,24,0,9,19,10,7,8,2,2,0,0,Coliseum Alfonso Pérez,Getafe,43.449879,-3.825267,Santander,Spain,Getafe,186,10.7,6.5,8.1,2.1,23.1,63,15.1,15.1,0.0,0.0,
187,2014,18/01/2015,La Coruna,Barcelona,0,4,A,0,2,A,,7,14,2,6,14,7,2,4,2,2,0,0,Riazor,A Coruña,42.893424,-8.093379,A Coruña,Spain,La Coruna,187,7.5,3.6,4.8,-2.1,31.0,61,8.0,8.0,0.0,0.0,
188,2014,18/01/2015,Sevilla,Malaga,2,0,H,1,0,H,,4,4,3,1,9,6,2,0,3,1,0,0,Ramón Sánchez Pizjuán,Seville,37.410508,-5.986583,41009,Spain,Sevilla,188,10.6,7.1,8.7,4.7,20.1,61,22.5,22.5,0.0,0.0,
189,2014,24/01/2015,Ath Madrid,Vallecano,3,1,H,2,1,H,,12,10,5,3,15,12,8,5,1,1,0,0,Vicente Calderón,Madrid,40.470784,-3.583985,28042,Spain,Ath Madrid,189,9.4,-2.7,5.2,-6.4,11.7,3,0.0,0.0,0.0,0.0,
190,2014,24/01/2015,Cordoba,Real Madrid,1,2,A,1,1,D,,16,13,4,4,15,13,3,9,1,3,1,1,El Arcángel,Córdoba,37.878375,-4.765719,Distrito Sureste,Spain,Cordoba,190,13.3,-0.3,9.4,-4.1,15.6,3,0.0,0.0,0.0,0.0,
191,2014,24/01/2015,Elche,Barcelona,0,6,A,0,1,A,,6,12,3,8,18,12,2,3,5,2,1,0,Martínez Valero,Elche,39.401902,-2.946516,Pedro Muñoz,Spain,Elche,191,9.3,-1.6,4.3,-6.2,16.2,2,0.0,0.0,0.0,0.0,
192,2014,24/01/2015,Sociedad,Eibar,1,0,H,0,0,D,,19,9,4,4,6,17,9,5,2,2,0,0,Anoeta,San Sebastián,37.361316,-5.967074,41013,Spain,Sociedad,192,14.0,2.9,9.9,-0.6,16.8,1,0.0,0.0,0.0,0.0,
193,2014,24/01/2015,Villarreal,Levante,1,0,H,0,0,D,,15,11,4,1,12,8,6,3,0,3,0,0,El Madrigal,Villarreal,39.945646,-0.113514,Vila-real,Spain,Villarreal,193,15.0,6.2,11.8,0.7,26.9,2,0.0,0.0,0.0,0.0,
